ConfigIndex,InaccuracyType,Steps,TerminationReason,BugFound
config_9766,accurate,2037,Crashed,True
config_9767,accurate,6,Crashed,True
config_9768,accurate,2775,Crashed,True
config_9769,accurate,3216,Complete,False
config_977,accurate,65,Crashed,True
config_9770,accurate,70,Crashed,True
config_9771,accurate,338,Crashed,True
config_9772,accurate,539,Complete,False
config_9773,accurate,26,Crashed,True
config_9774,accurate,36,Crashed,True
config_9775,accurate,2055,Complete,False
config_9776,accurate,1696,Crashed,True
config_9777,accurate,439,Crashed,True
config_9778,accurate,1,Crashed,True
config_9779,accurate,34,Crashed,True
config_978,accurate,249,Crashed,True
config_9780,accurate,4,Crashed,True
config_9781,accurate,2,Crashed,True
config_9782,accurate,64,Crashed,True
config_9657,accurate,54,Crashed,True
config_9658,accurate,58,Crashed,True
config_9659,accurate,167,Crashed,True
config_966,accurate,2174,Crashed,True
config_9660,accurate,217,Crashed,True
config_9661,accurate,556,Crashed,True
config_9662,accurate,53,Crashed,True
config_9663,accurate,146,Crashed,True
config_9664,accurate,3350,Crashed,True
config_9665,accurate,4,Crashed,True
config_9666,accurate,34,Crashed,True
config_9667,accurate,5648,Complete,False
config_9668,accurate,4462,Crashed,True
config_9669,accurate,2355,Crashed,True
config_967,accurate,3154,Crashed,True
config_9670,accurate,981,Crashed,True
config_9671,accurate,1511,Crashed,True
config_9672,accurate,2,Crashed,True
config_9673,accurate,4424,Complete,False
config_9674,accurate,148,Crashed,True
config_9620,accurate,861,Crashed,True
config_9621,accurate,61,Crashed,True
config_9622,accurate,2,Crashed,True
config_9623,accurate,2247,Crashed,True
config_9624,accurate,44,Crashed,True
config_9625,accurate,897,Crashed,True
config_9626,accurate,903,Crashed,True
config_9627,accurate,5454,Crashed,True
config_9628,accurate,90,Crashed,True
config_9629,accurate,1259,Crashed,True
config_963,accurate,74,Crashed,True
config_9630,accurate,104,Crashed,True
config_9631,accurate,3,Crashed,True
config_9632,accurate,50,Crashed,True
config_9633,accurate,2934,Complete,False
config_9634,accurate,3116,Crashed,True
config_9635,accurate,62,Crashed,True
config_9636,accurate,1898,Crashed,True
config_9637,accurate,6576,Crashed,True
config_9638,accurate,50,Crashed,True
config_9512,accurate,453,Crashed,True
config_9513,accurate,2770,Crashed,True
config_9514,accurate,53,Crashed,True
config_9515,accurate,259,Crashed,True
config_9516,accurate,4,Crashed,True
config_9517,accurate,374,Crashed,True
config_9518,accurate,74,Crashed,True
config_9519,accurate,26,Crashed,True
config_952,accurate,16,Crashed,True
config_9520,accurate,8,Crashed,True
config_9521,accurate,190,Crashed,True
config_9522,accurate,8898,Complete,False
config_9523,accurate,9901,Complete,False
config_9524,accurate,8924,Crashed,True
config_9525,accurate,61,Crashed,True
config_9526,accurate,18,Crashed,True
config_9527,accurate,66,Crashed,True
config_9528,accurate,289,Complete,False
config_9529,accurate,8966,Complete,False
config_953,accurate,1233,Crashed,True
config_9549,accurate,5075,Complete,False
config_955,accurate,257,Crashed,True
config_9550,accurate,440,Crashed,True
config_9551,accurate,9551,Complete,False
config_9552,accurate,2,Crashed,True
config_9553,accurate,64,Crashed,True
config_9554,accurate,4580,Complete,False
config_9555,accurate,12,Crashed,True
config_9556,accurate,250,Crashed,True
config_9557,accurate,68,Crashed,True
config_9558,accurate,28,Crashed,True
config_9559,accurate,1,Crashed,True
config_956,accurate,6376,Complete,False
config_9560,accurate,6,Crashed,True
config_9561,accurate,2817,Crashed,True
config_9562,accurate,6186,Crashed,True
config_9563,accurate,7,Crashed,True
config_9564,accurate,1675,Crashed,True
config_9565,accurate,653,Complete,False
config_9566,accurate,2118,Crashed,True
config_9800,accurate,1,Crashed,True
config_9801,accurate,293,Crashed,True
config_9802,accurate,1,Crashed,True
config_9803,accurate,52,Crashed,True
config_9804,accurate,1,Crashed,True
config_9805,accurate,1,Crashed,True
config_9806,accurate,28,Crashed,True
config_9807,accurate,50,Crashed,True
config_9808,accurate,1,Crashed,True
config_9809,accurate,2959,Crashed,True
config_981,accurate,9,Crashed,True
config_9810,accurate,259,Crashed,True
config_9811,accurate,1710,Complete,False
config_9812,accurate,2368,Crashed,True
config_9813,accurate,56,Crashed,True
config_9814,accurate,58,Crashed,True
config_9815,accurate,1004,Crashed,True
config_9816,accurate,1676,Crashed,True
config_9817,accurate,5715,Complete,False
config_9818,accurate,1866,Complete,False
config_9873,accurate,7,Crashed,True
config_9874,accurate,66,Crashed,True
config_9875,accurate,55,Crashed,True
config_9876,accurate,705,Crashed,True
config_9877,accurate,4,Crashed,True
config_9878,accurate,8,Crashed,True
config_9879,accurate,245,Crashed,True
config_988,accurate,54,Crashed,True
config_9880,accurate,432,Crashed,True
config_9881,accurate,42,Crashed,True
config_9882,accurate,1873,Complete,False
config_9883,accurate,447,Crashed,True
config_9884,accurate,445,Crashed,True
config_9885,accurate,2236,Complete,False
config_9886,accurate,53,Crashed,True
config_9887,accurate,535,Crashed,True
config_9888,accurate,484,Complete,False
config_9889,accurate,1,Crashed,True
config_989,accurate,51,Crashed,True
config_9890,accurate,443,Crashed,True
config_9585,accurate,38,Crashed,True
config_9586,accurate,16,Crashed,True
config_9587,accurate,2701,Crashed,True
config_9588,accurate,3351,Crashed,True
config_9589,accurate,9399,Complete,False
config_959,accurate,6741,Complete,False
config_9590,accurate,58,Crashed,True
config_9591,accurate,261,Complete,False
config_9592,accurate,12,Crashed,True
config_9593,accurate,441,Crashed,True
config_9594,accurate,28,Crashed,True
config_9595,accurate,1559,Complete,False
config_9596,accurate,1508,Crashed,True
config_9597,accurate,24,Crashed,True
config_9598,accurate,2,Crashed,True
config_9599,accurate,1731,Crashed,True
config_96,accurate,3122,Complete,False
config_960,accurate,6090,Complete,False
config_9600,accurate,4996,Crashed,True
config_9601,accurate,1724,Crashed,True
config_9783,accurate,261,Crashed,True
config_9784,accurate,428,Crashed,True
config_9785,accurate,1,Crashed,True
config_9786,accurate,437,Crashed,True
config_9787,accurate,65,Crashed,True
config_9788,accurate,2181,Crashed,True
config_9789,accurate,2823,Complete,False
config_979,accurate,207,Crashed,True
config_9790,accurate,3576,Complete,False
config_9791,accurate,4,Crashed,True
config_9792,accurate,2,Crashed,True
config_9793,accurate,40,Crashed,True
config_9794,accurate,811,Crashed,True
config_9795,accurate,1780,Crashed,True
config_9796,accurate,12,Crashed,True
config_9797,accurate,50,Crashed,True
config_9798,accurate,333,Crashed,True
config_9799,accurate,62,Crashed,True
config_98,accurate,6366,Complete,False
config_980,accurate,36,Crashed,True
config_9639,accurate,3315,Crashed,True
config_964,accurate,4018,Complete,False
config_9640,accurate,1098,Crashed,True
config_9641,accurate,7446,Complete,False
config_9642,accurate,30,Crashed,True
config_9643,accurate,28,Crashed,True
config_9644,accurate,34,Crashed,True
config_9645,accurate,2945,Complete,False
config_9646,accurate,16,Crashed,True
config_9647,accurate,459,Complete,False
config_9648,accurate,2775,Complete,False
config_9649,accurate,4416,Crashed,True
config_965,accurate,6,Crashed,True
config_9650,accurate,24,Crashed,True
config_9651,accurate,441,Crashed,True
config_9652,accurate,529,Crashed,True
config_9653,accurate,7085,Complete,False
config_9654,accurate,511,Crashed,True
config_9655,accurate,434,Crashed,True
config_9656,accurate,30,Crashed,True
config_9729,accurate,1810,Complete,False
config_973,accurate,1957,Complete,False
config_9730,accurate,60,Crashed,True
config_9731,accurate,67,Crashed,True
config_9732,accurate,409,Crashed,True
config_9733,accurate,444,Crashed,True
config_9734,accurate,4,Crashed,True
config_9735,accurate,3350,Complete,False
config_9736,accurate,440,Crashed,True
config_9737,accurate,852,Complete,False
config_9738,accurate,8,Crashed,True
config_9739,accurate,525,Crashed,True
config_974,accurate,1,Crashed,True
config_9740,accurate,5,Crashed,True
config_9741,accurate,8619,Complete,False
config_9742,accurate,4498,Crashed,True
config_9743,accurate,103,Complete,False
config_9744,accurate,517,Crashed,True
config_9745,accurate,180,Crashed,True
config_9746,accurate,1317,Crashed,True
config_9747,accurate,52,Crashed,True
config_9748,accurate,2935,Crashed,True
config_9749,accurate,242,Crashed,True
config_975,accurate,455,Crashed,True
config_9750,accurate,5293,Crashed,True
config_9751,accurate,238,Crashed,True
config_9752,accurate,62,Crashed,True
config_9753,accurate,54,Crashed,True
config_9754,accurate,304,Crashed,True
config_9755,accurate,5549,Crashed,True
config_9756,accurate,62,Crashed,True
config_9757,accurate,234,Crashed,True
config_9758,accurate,891,Crashed,True
config_9759,accurate,1854,Complete,False
config_976,accurate,2548,Crashed,True
config_9760,accurate,69,Crashed,True
config_9761,accurate,2,Crashed,True
config_9762,accurate,6574,Crashed,True
config_9763,accurate,1256,Complete,False
config_9764,accurate,73,Crashed,True
config_9963,accurate,1240,Crashed,True
config_9964,accurate,1594,Complete,False
config_9965,accurate,54,Crashed,True
config_9966,accurate,51,Crashed,True
config_9967,accurate,1180,Complete,False
config_9968,accurate,51,Crashed,True
config_9969,accurate,3,Crashed,True
config_997,accurate,2161,Crashed,True
config_9970,accurate,1728,Crashed,True
config_9971,accurate,259,Crashed,True
config_9972,accurate,1760,Complete,False
config_9973,accurate,2,Crashed,True
config_9974,accurate,8,Crashed,True
config_9975,accurate,1337,Crashed,True
config_9976,accurate,2,Crashed,True
config_9977,accurate,58,Crashed,True
config_9978,accurate,62,Crashed,True
config_9979,accurate,1,Crashed,True
config_998,accurate,75,Crashed,True
config_9980,accurate,51,Crashed,True
config_9945,accurate,58,Crashed,True
config_9946,accurate,524,Crashed,True
config_9947,accurate,425,Crashed,True
config_9948,accurate,48,Crashed,True
config_9949,accurate,2782,Crashed,True
config_995,accurate,34,Crashed,True
config_9950,accurate,2320,Complete,False
config_9951,accurate,556,Complete,False
config_9952,accurate,14,Crashed,True
config_9953,accurate,2395,Crashed,True
config_9954,accurate,65,Crashed,True
config_9955,accurate,1462,Crashed,True
config_9956,accurate,447,Crashed,True
config_9957,accurate,19,Crashed,True
config_9958,accurate,28,Crashed,True
config_9959,accurate,978,Crashed,True
config_996,accurate,1,Crashed,True
config_9960,accurate,73,Crashed,True
config_9961,accurate,75,Crashed,True
config_9962,accurate,452,Crashed,True
config_9693,accurate,4746,Complete,False
config_9694,accurate,3632,Crashed,True
config_9695,accurate,5302,Crashed,True
config_9696,accurate,3122,Complete,False
config_9697,accurate,57,Crashed,True
config_9698,accurate,294,Crashed,True
config_9699,accurate,66,Crashed,True
config_97,accurate,888,Crashed,True
config_970,accurate,3004,Crashed,True
config_9700,accurate,61,Crashed,True
config_9701,accurate,423,Crashed,True
config_9702,accurate,4062,Crashed,True
config_9703,accurate,3461,Complete,False
config_9704,accurate,232,Complete,False
config_9705,accurate,97,Crashed,True
config_9706,accurate,5324,Complete,False
config_9707,accurate,70,Crashed,True
config_9708,accurate,2233,Crashed,True
config_9709,accurate,44,Crashed,True
config_971,accurate,64,Crashed,True
config_9710,accurate,1,Crashed,True
config_9711,accurate,56,Crashed,True
config_9712,accurate,151,Crashed,True
config_9713,accurate,2090,Crashed,True
config_9714,accurate,7002,Crashed,True
config_9715,accurate,1877,Complete,False
config_9716,accurate,2301,Complete,False
config_9717,accurate,3501,Crashed,True
config_9718,accurate,1297,Complete,False
config_9719,accurate,747,Complete,False
config_972,accurate,2538,Crashed,True
config_9720,accurate,1,Crashed,True
config_9721,accurate,4872,Crashed,True
config_9722,accurate,34,Crashed,True
config_9723,accurate,1477,Crashed,True
config_9724,accurate,40,Crashed,True
config_9725,accurate,76,Crashed,True
config_9726,accurate,738,Crashed,True
config_9727,accurate,1,Crashed,True
config_9728,accurate,8809,Complete,False
config_9855,accurate,5440,Complete,False
config_9856,accurate,51,Crashed,True
config_9857,accurate,2056,Crashed,True
config_9858,accurate,310,Crashed,True
config_9859,accurate,36,Crashed,True
config_986,accurate,6,Crashed,True
config_9860,accurate,10,Crashed,True
config_9861,accurate,841,Complete,False
config_9862,accurate,1708,Crashed,True
config_9863,accurate,247,Crashed,True
config_9864,accurate,457,Crashed,True
config_9865,accurate,1585,Complete,False
config_9866,accurate,57,Crashed,True
config_9867,accurate,5607,Crashed,True
config_9868,accurate,2563,Crashed,True
config_9869,accurate,5747,Complete,False
config_987,accurate,548,Complete,False
config_9870,accurate,456,Crashed,True
config_9871,accurate,81,Crashed,True
config_9872,accurate,1648,Complete,False
config_9927,accurate,8013,Complete,False
config_9928,accurate,3,Crashed,True
config_9929,accurate,28,Crashed,True
config_993,accurate,8,Crashed,True
config_9930,accurate,7,Crashed,True
config_9931,accurate,1,Crashed,True
config_9932,accurate,3766,Complete,False
config_9933,accurate,52,Crashed,True
config_9934,accurate,2109,Crashed,True
config_9935,accurate,429,Crashed,True
config_9936,accurate,61,Crashed,True
config_9937,accurate,995,Crashed,True
config_9938,accurate,42,Crashed,True
config_9939,accurate,3264,Crashed,True
config_994,accurate,1385,Crashed,True
config_9940,accurate,5,Crashed,True
config_9941,accurate,876,Crashed,True
config_9942,accurate,54,Crashed,True
config_9943,accurate,3178,Crashed,True
config_9944,accurate,3,Crashed,True
config_9909,accurate,9446,Complete,False
config_991,accurate,78,Crashed,True
config_9910,accurate,979,Crashed,True
config_9911,accurate,6889,Complete,False
config_9912,accurate,6,Crashed,True
config_9913,accurate,5,Crashed,True
config_9914,accurate,3,Crashed,True
config_9915,accurate,65,Crashed,True
config_9916,accurate,3,Crashed,True
config_9917,accurate,2,Crashed,True
config_9918,accurate,2,Crashed,True
config_9919,accurate,52,Crashed,True
config_992,accurate,5,Crashed,True
config_9920,accurate,1009,Complete,False
config_9921,accurate,441,Crashed,True
config_9922,accurate,2117,Complete,False
config_9923,accurate,432,Crashed,True
config_9924,accurate,1727,Crashed,True
config_9925,accurate,1409,Complete,False
config_9926,accurate,2,Crashed,True
config_9891,accurate,1694,Complete,False
config_9892,accurate,439,Crashed,True
config_9893,accurate,4924,Complete,False
config_9894,accurate,7839,Complete,False
config_9895,accurate,1093,Crashed,True
config_9896,accurate,2074,Complete,False
config_9897,accurate,1,Crashed,True
config_9898,accurate,2127,Crashed,True
config_9899,accurate,1375,Crashed,True
config_99,accurate,2371,Crashed,True
config_990,accurate,250,Crashed,True
config_9900,accurate,59,Crashed,True
config_9901,accurate,56,Crashed,True
config_9902,accurate,2,Crashed,True
config_9903,accurate,62,Crashed,True
config_9904,accurate,2367,Crashed,True
config_9905,accurate,58,Crashed,True
config_9906,accurate,1658,Crashed,True
config_9907,accurate,1,Crashed,True
config_9908,accurate,227,Crashed,True
config_9819,accurate,2139,Crashed,True
config_982,accurate,18,Crashed,True
config_9820,accurate,8462,Complete,False
config_9821,accurate,9608,Complete,False
config_9822,accurate,1081,Crashed,True
config_9823,accurate,1807,Complete,False
config_9824,accurate,317,Crashed,True
config_9825,accurate,3892,Complete,False
